timestamp;droppedFrames;bufferLevel;frameRate;bitrate;calculatedBitrate;resolution
1648575200383;2;12.666;24;1867;1819;854x480
1648575200384;0;5.634;24;1867;1824;854x480
1648575200384;6;10.957;24;1867;1824;854x480
1648575200387;6;11.976;24;1867;1824;854x480
1648575200391;12;7.358;24;1867;16167;854x480
1648575200400;8;9.026;30;3312;1824;1280x720
1648575200400;8;4.101;24;1867;1824;854x480
1648575201396;2;11.666;24;1867;1839;854x480
1648575201397;6;10.96;24;1867;1839;854x480
1648575201397;8;8.05;30;3312;1839;1280x720
1648575201398;0;12.622;24;1867;1839;854x480
1648575201398;6;13.973;24;1867;1839;854x480
1648575201398;6;12.995;24;1867;1839;854x480
1648575201408;12;10.376;24;1867;16538;854x480
1648575201426;9;3.315;24;1867;1830;854x480
1648575202383;12;13.375;24;1867;16921;854x480
1648575202383;11;6.237;24;1867;1876;854x480
1648575202383;8;7.024;30;3312;1876;1280x720
1648575202383;5;10.684;24;1867;1876;854x480
1648575202383;6;11.987;24;1867;1876;854x480
1648575202385;0;11.62;24;1867;1876;854x480
1648575202385;6;12.987;24;1867;1876;854x480
1648575202400;6;13.957;24;1867;1876;854x480
1648575203382;5;13.687;24;1867;1858;854x480
1648575203382;6;11.978;24;1867;1858;854x480
1648575203382;12;5.346;24;1867;1858;854x480
1648575203382;12;12.407;24;1867;17258;854x480
1648575203382;1;14.62;24;1867;1858;854x480
1648575203382;6;12.96;24;1867;1858;854x480
1648575203382;0;3.642;30;3312;1858;1280x720
1648575203384;6;10.975;30;3312;1858;1280x720
1648575203400;8;6.276;30;3312;1858;1280x720
1648575204381;6;11.958;24;1867;1860;854x480
1648575204382;5;12.707;24;1867;1860;854x480
1648575204382;13;11.426;24;1867;17644;854x480
1648575204397;7;9.993;30;3312;1860;1280x720
1648575204397;8;5.29;30;3312;1860;1280x720
1648575204397;6;10.952;24;1867;1860;854x480
1648575204397;12;8.202;24;1867;1788;854x480
1648575204397;2;13.614;24;1867;1788;854x480
1648575204408;0;2.647;24;1867;1788;854x480
1648575205382;6;13.962;24;1867;1831;854x480
1648575205384;2;12.666;24;1867;1831;854x480
1648575205384;0;5.634;24;1867;1827;854x480
1648575205384;6;10.957;24;1867;1827;854x480
1648575205389;13;10.431;24;1867;17994;854x480
1648575205390;6;11.976;24;1867;1827;854x480
1648575205390;12;7.358;24;1867;1827;854x480
1648575205393;8;9.026;30;3312;1827;1280x720
1648575205398;8;4.101;24;1867;1827;854x480
1648575206384;2;11.666;24;1867;1872;854x480
1648575206385;6;10.96;24;1867;1872;854x480
1648575206385;8;8.05;30;3312;1872;1280x720
1648575206389;0;12.622;24;1867;1872;854x480
1648575206389;6;13.973;24;1867;1872;854x480
1648575206402;6;12.995;24;1867;1893;854x480
1648575206402;14;13.421;24;1867;18431;854x480
1648575206413;12;10.376;24;1867;1893;854x480
1648575206413;9;3.315;24;1867;1885;854x480
1648575207381;12;13.375;24;1867;1845;854x480
1648575207381;11;6.237;24;1867;1845;854x480
1648575207381;8;7.024;30;3312;1845;1280x720
1648575207381;5;10.684;24;1867;1845;854x480
1648575207382;6;11.987;24;1867;1845;854x480
1648575207382;0;11.62;24;1867;1845;854x480
1648575207382;6;12.987;24;1867;1845;854x480
1648575207384;14;12.436;24;1867;18766;854x480
1648575207389;6;13.957;24;1867;1845;854x480
1648575208381;5;13.687;24;1867;1823;854x480
1648575208381;6;11.978;24;1867;1823;854x480
1648575208381;12;5.346;24;1867;1823;854x480
1648575208381;12;12.407;24;1867;1823;854x480
1648575208381;1;14.62;24;1867;1823;854x480
1648575208381;6;12.96;24;1867;1823;854x480
1648575208382;15;11.461;24;1867;19080;854x480
1648575208382;0;3.642;30;3312;1823;1280x720
1648575208388;6;10.975;30;3312;1823;1280x720
1648575208413;8;6.276;30;3312;1823;1280x720
1648575209392;6;11.958;24;1867;1841;854x480
1648575209393;5;12.707;24;1867;1841;854x480
1648575209408;15;10.459;24;1867;19514;854x480
1648575209409;13;11.426;24;1867;1870;854x480
1648575209409;7;9.993;30;3312;1870;1280x720
1648575209409;8;5.29;30;3312;1870;1280x720
1648575209410;6;10.952;24;1867;1870;854x480
1648575209410;12;8.202;24;1867;1870;854x480
1648575209411;2;13.614;24;1867;1870;854x480
1648575209411;0;2.647;24;1867;1870;854x480
1648575210381;6;13.962;24;1867;1906;854x480
1648575210398;2;12.666;24;1867;1906;854x480
1648575210398;0;5.634;24;1867;1906;854x480
1648575210398;6;10.957;24;1867;1906;854x480
1648575210398;15;13.465;24;1867;19900;854x480
1648575210398;13;10.431;24;1867;1906;854x480
1648575210398;6;11.976;24;1867;1906;854x480
1648575210398;12;7.358;24;1867;1906;854x480
1648575210398;8;9.026;30;3312;1906;1280x720
1648575210398;8;4.101;24;1867;1906;854x480
1648575211381;15;12.495;24;1867;20294;854x480
1648575211381;2;11.666;24;1867;1885;854x480
1648575211382;6;10.96;24;1867;1885;854x480
